trt10,tpop17,pyoung17,white17,black17,asian17,hisp17,pwht17,pblk17,pasian17,phisp17,pcol17,pbiz17,pprof17,minc17,mhval17,mrent17,foreign17,pforeign17,tpop,pyoung,white,black,asian,hisp,pwht,pblk,pasian,phisp,pcol,pbiz,pprof,minc,mhval,mrent,foreign,pforeign,m_minc,gentable,gentable2,c_mhval,c_mrent,c_col,c_minc,m_c_mhval,m_c_mrent,m_c_col,m_c_minc,gent,gent2
060100,4226,39.52,2910,89,355,588,68.860001,2.1099999,8.3999996,13.91,84.18,29.459999,30,208000,2000001,3364,465,11,2234,58.549999,1603,102,168,211,71.75,4.5700002,7.52,9.4399996,74.900002,21.110001,29.469999,109790.092883282,1488732.21233689,2465.57905988377,198,8.8000002,90298.188,0,0,511268.78,898.42096,9.2799988,98209.906,461054.94,495.1232,12.879997,22653.719,,non-gentrifiable
060400,1596,25.75,814,83,407,167,51,5.1999998,25.5,10.46,57.32,23.9,34.68,69182,880000,1765,576,36.09,1517.29771523476,38.869999,835.6132,105.951,393.8177,115.9463,55.07,6.98,25.959999,7.6399999,57.060001,22.49,30.41,84408.9850649806,655547.415727908,1640.86523495087,589.727043470691,39.919998,90298.188,1,0,224452.58,124.13477,.25999832,-15226.985,461054.94,495.1232,12.879997,22653.719,0,non-gentrifying
060502,3511,23.469999,96,951,1170,923,2.73,27.09,33.32,26.290001,13.1,8.7700005,9.7799997,29471,732500,395,1186,33.779999,3416,26.76,99,1544,614,645,2.9000001,45.200001,17.969999,18.879999,12.32,5.6500001,10.02,27332.1017017457,372761.977156768,320.431133003501,963,28.379999,90298.188,1,1,359738.03,74.568871,.78000069,2138.8982,461054.94,495.1232,12.879997,22653.719,0,non-gentrifying
060700,13222,42.700001,4862,294,5931,1666,36.77,2.22,44.860001,12.6,68.139999,27.450001,46.23,161496,914700,3131,5382,40.700001,653.003685045247,36.389999,353.5493,67.61872,158.421,45.40114,54.139999,10.36,24.26,6.9499998,46.889999,28.379999,39.529999,52097.7770933359,146008.926225021,953.680901542112,250.18928169633,43.529999,90298.188,1,1,768691.06,2177.3191,21.25,109398.23,461054.94,495.1232,12.879997,22653.719,1,gentrifying
061000,4839,22.32,572,728,2905,451,11.82,15.04,60.029999,9.3199997,42.939999,15.13,19.68,80500,832500,2895,2437,50.360001,2400,24.459999,250,443,1298,309,10.42,18.459999,54.080002,12.88,18.4,11.84,11.18,94449.7861498033,445272.142448492,1413.54982206406,1158,45.549999,90298.188,0,0,387227.84,1481.4502,24.539999,-13949.786,461054.94,495.1232,12.879997,22653.719,,non-gentrifiable
061100,4477,15.03,133,10,4198,8,2.97,.22,93.769997,.18000001,12.37,4.8499999,13,20373,992200,584,3552,79.339996,3934,13.04,198,61,3544,71,5.0300002,1.55,90.089996,1.8,7.6300001,5,6.5599999,22294.7916286947,1195645.15363728,476.266998349868,3207,81.519997,90298.188,1,1,-203445.16,107.733,4.7399998,-1921.7916,461054.94,495.1232,12.879997,22653.719,0,non-gentrifying
061200,3842,25.27,308,1074,1129,1248,8.0200005,27.950001,29.389999,32.48,21.969999,10.88,21.610001,67625,759300,1255,1456,37.900002,3561,26.120001,197,1674,644,894,5.5300002,47.009998,18.08,25.110001,9.5299997,9.7200003,6.6500001,55099.9604576951,341860.563141601,999.5896352313169,1060,28.91,90298.188,1,1,417439.44,255.41037,12.44,12525.039,461054.94,495.1232,12.879997,22653.719,0,non-gentrifying
061400,6283,30.43,2478,613,1394,1385,39.439999,9.7600002,22.190001,22.040001,62.849998,28.379999,39.529999,135638,1110800,1522,1407,22.389999,5174,32.619999,2257.585,1457.112,421.0887,652.0527,43.630001,28.16,8.1400003,12.6,51.419998,22.9,33.849998,80674.97100896901,617975.982202131,915.834149961112,766.017811704835,14.81,90298.188,1,0,492824.03,606.16583,11.43,54963.027,461054.94,495.1232,12.879997,22653.719,1,gentrifying
061500,16968,42.349998,7579,298,7295,1134,44.669998,1.76,42.990002,6.6799998,79.669998,47.240002,31.629999,208425,1226500,2848,6733,39.68,5965.21965321177,46.119999,3794.519,531.4162,964.6596,410.6246,63.610001,8.9099998,16.17,6.8800001,65.610001,36.779999,33.400002,118390.338920053,656738.742890724,2437.25607218035,1428.89693401025,24.790001,90298.188,0,0,569761.25,410.74393,14.059998,90034.664,461054.94,495.1232,12.879997,22653.719,,non-gentrifiable
980200,312,2.5599999,146,50,105,11,46.790001,16.030001,33.650002,3.53,61.740002,50.77,30.77,154167,857100,2342,126,40.380001,231,12.12,148,21,37,19,64.07,9.0900002,16.02,8.2299995,24.02,4.6399999,60.310001,156321.058233599,1.48873072360617,2033.02130994747,7,1.28,90298.188,0,0,857098.5,308.9787,37.720001,-2154.0583,461054.94,495.1232,12.879997,22653.719,,non-gentrifiable
980300,63,58.73,58,0,5,0,92.059998,0,7.9400001,0,93.650002,18.639999,38.98,139375,,2225,5,7.9400001,137,50.360001,91,10,7,26,66.419998,7.3000002,5.1100001,18.98,59.700001,10,21.67,32550.643346815,0,1632.8894820087,0,0,90298.188,1,1,,592.11053,33.950001,106824.36,461054.94,495.1232,12.879997,22653.719,1,gentrifying
980401,0,,0,0,0,0,,,,,,,,,,,0,,0,,0,0,0,0,,,,,,,,0,0,0,0,,90298.188,1,1,,,,,461054.94,495.1232,12.879997,22653.719,1,gentrifying
980501,507,16.17,0,114,258,101,0,22.49,50.889999,19.92,8.9200001,3.2,29.6,12340,708300,280,257,50.689999,412,20.389999,16,65,221,89,3.8800001,15.78,53.639999,21.6,14.29,14.29,19.58,102905.117582037,1.48873072360617,1271.80825010523,178,49.860001,90298.188,0,0,708298.5,-991.80823,-5.3699999,-90565.117,461054.94,495.1232,12.879997,22653.719,,non-gentrifiable
980600,690,26.67,97,233,170,147,14.06,33.77,24.639999,21.299999,33.400002,6.6300001,27.059999,66042,745100,881,197,28.549999,530,26.6,28,310,107,67,5.2800002,58.490002,20.190001,12.64,9.8999996,8.3299999,19.700001,75188.23473420581,282185.102391126,908.870106761566,75,13.18,90298.188,1,0,462914.91,-27.870108,23.500002,-9146.2344,461054.94,495.1232,12.879997,22653.719,1,gentrifying
980900,253,30.040001,131,18,56,48,51.779999,7.1100001,22.129999,18.969999,60.48,14.84,44.509998,,,2727,54,21.34,410.884339186985,29.440001,163.9538,126.9643,25.99268,85.97580000000001,39.900002,30.9,6.3299999,20.92,28.16,40.630001,12.5,93040.87528491599,484573.617870898,727.679171609332,67.980863904416,43.040001,90298.188,0,0,,1999.3208,32.32,,461054.94,495.1232,12.879997,22653.719,,non-gentrifiable
990100,0,,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,90298.188,0,0,,,,,461054.94,495.1232,12.879997,22653.719,,non-gentrifiable
